source_text,target_text
007f00000006250100250001,007f0000000425010100
00ff00000006030100010001,00ff0000000403010100
010000000006020100010001,01000000000402010100
010000000006040100020001,01000000000404010100
010000000006040100020001,01000000000404010100
010100000006010300010001,0101000000050103020000
010100000006010300010001,0101000000050103020000
010100000006010300010001,0101000000050103020000
010200000006020100010001,01020000000402010100
010200000006020300020001,0102000000050203020000
010200000006020300020001,0102000000050203020000
010300000006010300010001,0103000000050103020000
010300000006050300030001,0103000000050503020000
010300000006050300030001,0103000000050503020000
010400000006020100010001,01040000000402010100
010400000006030100010001,01040000000403010100
008000000006260100260001,00800000000426010100
010400000006030100010001,01040000000403010100
010500000006010300010001,0105000000050103020000
010500000006040100020001,01050000000404010100
010500000006040100020001,01050000000404010100
010600000006020100010001,01060000000402010100
010600000006010300010001,0106000000050103020000
010600000006010300010001,0106000000050103020000
010700000006010300010001,0107000000050103020000
010700000006020300020001,0107000000050203020000
010700000006020300020001,0107000000050203020000
010800000006020100010001,01080000000402010100
010800000006050300030001,0108000000050503020000
010800000006050300030001,0108000000050503020000
010900000006010300010001,0109000000050103020000
010900000006030100010001,01090000000403010100
010900000006030100010001,01090000000403010100
010a00000006020100010001,010a0000000402010100
008100000006270100270001,00810000000427010100
010a00000006040100020001,010a0000000404010100
000100000006000600020000,000100000006000600020000
010a00000006040100020001,010a0000000404010100
010b00000006010300010001,010b000000050103020000
010b00000006010300010001,010b000000050103020000
010b00000006010300010001,010b000000050103020000
010c00000006020100010001,010c0000000402010100
010c00000006020300020001,010c000000050203020000
008200000006280100280001,00820000000428010100
010c00000006020300020001,010c000000050203020000
010d00000006010300010001,010d000000050103020000
010d00000006050300030001,010d000000050503020000
010d00000006050300030001,010d000000050503020000
010e00000006020100010001,010e0000000402010100
010e00000006030100010001,010e0000000403010100
010e00000006030100010001,010e0000000403010100
010f00000006010300010001,010f000000050103020000
010f00000006040100020001,010f0000000404010100
010f00000006040100020001,010f0000000404010100
011000000006020100010001,01100000000402010100
011000000006010300010001,0110000000050103020000
011000000006010300010001,0110000000050103020000
011100000006010300010001,0111000000050103020000
011100000006020300020001,0111000000050203020000
000100000006000600020000,000100000006000600020000
011100000006020300020001,0111000000050203020000
008300000006290100290001,00830000000429010100
011200000006020100010001,01120000000402010100
011200000006050300030001,0112000000050503020000
011200000006050300030001,0112000000050503020000
011300000006010300010001,0113000000050103020000
011300000006030100010001,01130000000403010100
011300000006030100010001,01130000000403010100
011400000006020100010001,01140000000402010100
011400000006040100020001,01140000000404010100
011400000006040100020001,01140000000404010100
011500000006010300010001,0115000000050103020000
011500000006010300010001,0115000000050103020000
011500000006010300010001,0115000000050103020000
011600000006020100010001,01160000000402010100
011600000006020300020001,0116000000050203020000
011600000006020300020001,0116000000050203020000
0084000000062a01002a0001,0084000000042a010100
011700000006010300010001,0117000000050103020000
011700000006050300030001,0117000000050503020000
011700000006050300030001,0117000000050503020000
011800000006020100010001,01180000000402010100
011800000006030100010001,01180000000403010100
011800000006030100010001,01180000000403010100
011900000006010300010001,0119000000050103020000
011900000006040100020001,01190000000404010100
011900000006040100020001,01190000000404010100
011a00000006020100010001,011a0000000402010100
011a00000006010300010001,011a000000050103020000
011a00000006010300010001,011a000000050103020000
011b00000006010300010001,011b000000050103020000
011b00000006020300020001,011b000000050203020000
011b00000006020300020001,011b000000050203020000
011c00000006020100010001,011c0000000402010100
011c00000006050300030001,011c000000050503020000
011c00000006050300030001,011c000000050503020000
011d00000006010300010001,011d000000050103020000
011d00000006030100010001,011d0000000403010100
011d00000006030100010001,011d0000000403010100
